CustomerID,Age,Gender,MaritalStatus,AnnualIncome (USD),TotalPurchases,PreferredCategory
1419,0.23404255319148937,1,2,0.2296616270698344,0.27999999999999997,0
1420,0.17021276595744683,0,1,0.055485793694644014,0.8,0
1421,0.3829787234042553,0,0,0.1919567364843371,0.27999999999999997,1
1422,0.4893617021276595,0,0,0.9817837828787652,0.15999999999999998,1
1423,0.44680851063829785,0,2,0.23510305222093864,0.32,1
1424,0.9574468085106383,1,0,0.8351331893448524,0.6399999999999999,0
1425,0.08510638297872342,1,0,0.37601084936460905,0.2,0
1426,0.6170212765957447,0,2,0.6933882498702431,0.6000000000000001,1
1427,0.276595744680851,0,2,0.8381301588896144,0.8800000000000001,0
1428,0.3191489361702128,1,0,0.36038977346928536,0.32,1
1429,0.702127659574468,0,0,0.5646190165251896,0.8,1
1430,0.702127659574468,0,2,0.224471344618012,0.12,0
1431,0.4893617021276595,1,2,0.9672007634738058,0.32,0
1432,0.44680851063829785,1,2,0.0648952734943995,0.6799999999999999,0
1433,0.08510638297872342,1,2,0.8973496073802469,0.8,1
1434,0.5319148936170213,1,2,0.948984546352571,0.48000000000000004,0
1435,0.9787234042553191,0,1,0.24777738711135666,0.32,1
1436,0.7659574468085105,1,0,0.33594521740586347,0.6000000000000001,1
1437,0.21276595744680848,0,1,0.7381753645754852,0.48000000000000004,1
1438,0.702127659574468,1,0,0.7808026520669045,0.0,0
1439,0.5744680851063829,1,1,0.6402464547022286,0.03999999999999998,1
1440,0.12765957446808507,0,1,0.28739096221139526,0.96,0
1441,0.04255319148936171,0,1,0.9852160664356155,0.8,1
1442,0.4893617021276595,1,0,0.8547055770422087,0.36000000000000004,0
1443,0.7446808510638298,0,1,0.41850419408307804,0.56,0
1444,0.6808510638297872,1,0,0.8825824166624809,0.08000000000000002,1
1445,0.46808510638297873,1,1,0.07088921258392356,0.08000000000000002,0
1446,0.9361702127659574,1,1,0.6214107522560985,0.44,0
1447,0.6808510638297872,0,0,0.9743834446732633,0.6799999999999999,0
1448,0.6382978723404255,0,1,0.3535419492022034,0.0,0
1449,0.04255319148936171,1,0,0.8343797612470072,0.24,1
1450,0.5957446808510638,1,0,0.8671287692333451,0.24,1
1451,0.7446808510638298,0,0,0.07410383913472973,0.32,0
1452,0.702127659574468,0,2,0.6198536675205519,0.03999999999999998,0
1453,0.08510638297872342,1,2,0.13693974249501906,0.15999999999999998,1
1454,0.7872340425531915,0,2,0.49570545984228254,0.36000000000000004,0
1455,0.8297872340425531,1,2,0.21486095065883104,0.9200000000000002,1
1456,0.6808510638297872,0,2,0.7669228322199342,0.96,1
1457,0.14893617021276595,1,2,0.30776700654645306,0.2,0
1458,0.6382978723404255,1,0,0.7577310094262226,0.56,0
1459,0.10638297872340424,1,0,0.5299948097175482,0.48000000000000004,1
1460,0.6808510638297872,1,2,0.7197917189880625,0.27999999999999997,1
1461,0.04255319148936171,0,0,0.7604433505784653,0.6399999999999999,1
1462,0.8723404255319148,1,0,0.12818323371339602,0.6000000000000001,1
1463,0.5744680851063829,0,1,0.4419944078892293,0.39999999999999997,1
1464,0.3829787234042553,0,2,0.3737673079176922,0.44,1
1465,0.04255319148936171,0,1,0.7857920203593016,1.0,0
1466,0.9999999999999999,1,2,0.03693471964103334,0.6399999999999999,0
1467,0.6808510638297872,1,1,0.985182580742378,0.72,0
1468,0.276595744680851,1,0,0.5137207628040921,0.27999999999999997,1
1469,0.8085106382978723,1,1,0.21032363922514108,0.76,1
1470,0.7446808510638298,0,2,0.7089925829189478,0.24,1
1471,0.8085106382978723,1,2,0.0984311952718201,0.39999999999999997,0
1472,0.8297872340425531,0,0,0.11487267065146423,0.32,1
1473,0.42553191489361697,0,0,0.468531819779999,0.08000000000000002,1
1474,0.46808510638297873,1,1,0.7004704739899879,0.24,0
1475,0.7872340425531915,0,1,0.2942722721717147,0.8400000000000001,1
1476,0.08510638297872342,1,0,0.3900748405243859,0.8400000000000001,1
1477,0.5106382978723404,0,2,0.6843136270028631,0.2,1
1478,0.06382978723404253,1,1,0.16754566611415278,0.12,0
1479,0.5957446808510638,1,1,0.772766085689889,0.6399999999999999,1
1480,0.14893617021276595,1,1,0.7278617710583153,0.36000000000000004,0
1481,0.9787234042553191,1,0,0.22427043045858663,0.8,1
1482,0.5957446808510638,1,2,0.3701843387412729,0.9200000000000002,1
1483,0.21276595744680848,0,1,0.7016592160999213,0.6000000000000001,1
1484,0.10638297872340424,0,0,0.8372093023255816,0.8400000000000001,1
1485,0.276595744680851,0,0,0.4794146700822075,0.15999999999999998,1
1486,0.46808510638297873,1,2,0.08471880389103759,0.6399999999999999,1
1487,0.25531914893617025,0,1,0.5945049977397157,0.08000000000000002,1
1488,0.14893617021276595,1,1,0.6249434928926616,0.8800000000000001,0
1489,0.276595744680851,1,0,0.05431379443132922,0.76,0
1490,0.6595744680851064,1,2,0.6143117852897351,0.36000000000000004,0
1491,0.276595744680851,0,0,0.755638153598875,0.76,0
1492,0.25531914893617025,0,1,0.6852177407202773,0.39999999999999997,1
1493,0.723404255319149,0,0,0.7435330754934955,0.2,1
1494,0.6170212765957447,0,2,0.9212918780451054,0.6000000000000001,0
1495,0.44680851063829785,1,0,0.06953304200780219,0.39999999999999997,1
1496,0.5319148936170213,0,2,0.4669914778910711,0.52,0
1497,0.06382978723404253,1,2,0.5962964823279255,0.76,1
1498,0.5957446808510638,0,0,0.5451303430609273,0.15999999999999998,1
1499,0.04255319148936171,0,1,0.5735429537730006,0.8400000000000001,1
